source,url,title,published_at,district,zone_name,latitude,longitude,incident_type,victim_age,severity,article_hour,article_day_of_week,matched_alias,match_score,match_type
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/mob-beats-suspected-mugger-death-narayanganjs-siddhirganj-4123676,Mob beats suspected mugger to death in Narayanganj’s Siddhirganj,2026-06-12T08:00:00,Narayanganj,Fatullah,23.63816,90.49097,violence,,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/stepfather-admits-killing-narsingdi-girl-police-4123321,Stepfather admits killing Narsingdi girl: police,2026-06-12T08:00:00,Narsingdi,Belabo,24.1035,90.84581,sexual_violence,16.0,5,8,4,narsingdi,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/stepfather-admits-killing-narsingdi-girl-police-4123321,Stepfather admits killing Narsingdi girl: police,2026-06-12T08:00:00,Narsingdi,Monohardi,23.92298,90.71768,sexual_violence,16.0,5,8,4,narsingdi,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/stepfather-admits-killing-narsingdi-girl-police-4123321,Stepfather admits killing Narsingdi girl: police,2026-06-12T08:00:00,Narsingdi,Palash,23.95,90.625,sexual_violence,16.0,5,8,4,narsingdi,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/3-hurt-bombs-explode-cumilla-kali-temple-nearby-areas-police-4123281,"3 hurt as bombs explode at Cumilla Kali temple, nearby areas: police",2026-06-12T08:00:00,Cumilla,Kandirpar,23.46186,91.18504,violence,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/3-hurt-bombs-explode-cumilla-kali-temple-nearby-areas-police-4123281,"3 hurt as bombs explode at Cumilla Kali temple, nearby areas: police",2026-06-12T08:00:00,Cumilla,Burichang,23.5534,91.12901,violence,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/3-hurt-bombs-explode-cumilla-kali-temple-nearby-areas-police-4123281,"3 hurt as bombs explode at Cumilla Kali temple, nearby areas: police",2026-06-12T08:00:00,Cumilla,Chandina,23.49067,91.01227,violence,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/scuffle-breaks-out-front-shahbagh-police-station-over-playing-march-7-speech-4123261,Scuffle breaks out in front of Shahbagh Police Station over playing March 7 speech,2026-06-12T08:00:00,Dhaka,Shahbagh,23.738,90.3958,violence,15.0,5,8,4,shahbagh,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/granduncle-sent-jail-over-alleged-rape-9-year-old-patuakhali-4123221,Granduncle sent to jail over alleged rape of 9-year-old in Patuakhali,2026-06-12T08:00:00,Dhaka,Lalbagh,23.7189,90.3881,sexual_violence,9.0,5,8,4,lalbagh,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/granduncle-sent-jail-over-alleged-rape-9-year-old-patuakhali-4123221,Granduncle sent to jail over alleged rape of 9-year-old in Patuakhali,2026-06-12T08:00:00,Patuakhali,Bauphal,22.41593,90.55943,sexual_violence,9.0,5,8,4,bauphal,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/granduncle-sent-jail-over-alleged-rape-9-year-old-patuakhali-4123221,Granduncle sent to jail over alleged rape of 9-year-old in Patuakhali,2026-06-12T08:00:00,Patuakhali,Dumki,22.47022,90.38309,sexual_violence,9.0,5,8,4,patuakhali,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/student-leader-beaten-death-jhenaidah-fuel-station-4123191,Student leader beaten to death at Jhenaidah fuel station,2026-06-12T08:00:00,Jhenaidah,Jhenaidah Sadar,23.530615,89.172242,violence,,5,8,4,jhenaidah sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/student-leader-beaten-death-jhenaidah-fuel-station-4123191,Student leader beaten to death at Jhenaidah fuel station,2026-06-12T08:00:00,Jhenaidah,Kotchandpur,23.502088,89.122619,violence,,5,8,4,jhenaidah,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/student-leader-beaten-death-jhenaidah-fuel-station-4123191,Student leader beaten to death at Jhenaidah fuel station,2026-06-12T08:00:00,Jhenaidah,Maheshpur,23.35291,88.91222,violence,,5,8,4,jhenaidah,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/updf-member-shot-dead-khagrachharis-panchari-4123061,UPDF member shot dead in Khagrachhari’s Panchari,2026-06-12T08:00:00,Khagrachhari,Dighinala,23.177845,91.962337,murder,,5,8,4,khagrachhari,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/updf-member-shot-dead-khagrachharis-panchari-4123061,UPDF member shot dead in Khagrachhari’s Panchari,2026-06-12T08:00:00,Khagrachhari,Manikchhari,23.10787,91.97007,murder,,5,8,4,khagrachhari,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/updf-member-shot-dead-khagrachharis-panchari-4123061,UPDF member shot dead in Khagrachhari’s Panchari,2026-06-12T08:00:00,Khagrachhari,Matiranga,23.12194,91.87667,murder,,5,8,4,khagrachhari,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/teen-girl-murder-narsingdi-stepfather-admits-killing-daughter-4123041,Teen girl murder in Narsingdi: Stepfather admits killing daughter,2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,suspicious_activity,16.0,4,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/teen-girl-murder-narsingdi-stepfather-admits-killing-daughter-4123041,Teen girl murder in Narsingdi: Stepfather admits killing daughter,2026-06-12T08:00:00,Dinajpur,Birampur,25.38909,88.99331,suspicious_activity,16.0,4,8,4,dinajpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/teen-girl-murder-narsingdi-stepfather-admits-killing-daughter-4123041,Teen girl murder in Narsingdi: Stepfather admits killing daughter,2026-06-12T08:00:00,Dinajpur,Kaharol,25.62745,88.63779,suspicious_activity,16.0,4,8,4,dinajpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-arrested-over-attempted-molestation-minor-girl-inside-kapasia-health-complex-4122746,Man arrested over attempted molestation of minor girl inside Kapasia health complex,2026-06-12T08:00:00,Gazipur,Kapasia,24.11404,90.56148,sexual_violence,15.0,5,8,4,kapasia,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-arrested-over-attempted-molestation-minor-girl-inside-kapasia-health-complex-4122746,Man arrested over attempted molestation of minor girl inside Kapasia health complex,2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,sexual_violence,15.0,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-arrested-over-attempted-molestation-minor-girl-inside-kapasia-health-complex-4122746,Man arrested over attempted molestation of minor girl inside Kapasia health complex,2026-06-12T08:00:00,Gazipur,Kaliakair,24.126097,90.472114,sexual_violence,15.0,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/prime-accused-held-rangpur-woman-killing-4122621,Prime accused held in Rangpur woman killing,2026-06-12T08:00:00,Kurigram,Bhurungamari,26.11982,89.6677,murder,,5,8,4,kurigram,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/prime-accused-held-rangpur-woman-killing-4122621,Prime accused held in Rangpur woman killing,2026-06-12T08:00:00,Kurigram,Chilmari,25.55613,89.67097,murder,,5,8,4,kurigram,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/prime-accused-held-rangpur-woman-killing-4122621,Prime accused held in Rangpur woman killing,2026-06-12T08:00:00,Kurigram,Rajarhat,25.760116,89.677476,murder,,5,8,4,kurigram,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/expatriate-found-dead-home-4122606,Expatriate found dead at home,2026-06-12T08:00:00,Moulvibazar,Juri,24.531019,92.230029,suspicious_activity,,3,8,4,juri,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/expatriate-found-dead-home-4122606,Expatriate found dead at home,2026-06-12T08:00:00,Moulvibazar,Barlekha,24.481265,91.858094,suspicious_activity,,3,8,4,moulvibazar,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/expatriate-found-dead-home-4122606,Expatriate found dead at home,2026-06-12T08:00:00,Moulvibazar,Kamalganj,24.481265,91.858094,suspicious_activity,,3,8,4,moulvibazar,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/al-leader-dies-within-40-minutes-release-bail-4122551,AL leader dies within 40 minutes of release on bail,2026-06-12T08:00:00,Panchagarh,Panchagarh Sadar Hospital,26.340146,88.556365,suspicious_activity,,3,8,4,panchagarh sadar hospital,6,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/al-leader-dies-within-40-minutes-release-bail-4122551,AL leader dies within 40 minutes of release on bail,2026-06-12T08:00:00,Dinajpur,Dinajpur Medical College,25.609708,88.657449,suspicious_activity,,3,8,4,dinajpur medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/al-leader-dies-within-40-minutes-release-bail-4122551,AL leader dies within 40 minutes of release on bail,2026-06-12T08:00:00,Panchagarh,Panchagarh Sadar,26.33338,88.55777,suspicious_activity,,3,8,4,panchagarh sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/taqi-murder-probe-lingers-after-13-years-4122466,Taqi murder probe lingers after 13 years,2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,murder,16.0,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/taqi-murder-probe-lingers-after-13-years-4122466,Taqi murder probe lingers after 13 years,2026-06-12T08:00:00,Narayanganj,Fatullah,23.63816,90.49097,murder,16.0,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/taqi-murder-probe-lingers-after-13-years-4122466,Taqi murder probe lingers after 13 years,2026-06-12T08:00:00,Narayanganj,Rupganj,23.61352,90.50298,murder,16.0,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/chilli-powder-rubbed-wounds-dirty-water-forced-down-their-throats-4122371,"‘Chilli powder rubbed on wounds, dirty water forced down their throats’",2026-06-12T08:00:00,Munshiganj,Tongibari,23.53395,90.484545,violence,15.0,5,8,4,munshiganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/chilli-powder-rubbed-wounds-dirty-water-forced-down-their-throats-4122371,"‘Chilli powder rubbed on wounds, dirty water forced down their throats’",2026-06-12T08:00:00,Munshiganj,Gazaria,23.17886,89.97853,violence,15.0,5,8,4,munshiganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/chilli-powder-rubbed-wounds-dirty-water-forced-down-their-throats-4122371,"‘Chilli powder rubbed on wounds, dirty water forced down their throats’",2026-06-12T08:00:00,Munshiganj,Lohajang,23.45,90.35,violence,15.0,5,8,4,munshiganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/womans-hair-allegedly-cut-over-dowry-demands-jhenaidah-husband-laws-accused-torture-4122351,"Woman’s hair allegedly cut off over dowry demands in Jhenaidah; husband, in-laws accused of torture",2026-06-12T08:00:00,Jhenaidah,Jhenaidah Sadar,23.530615,89.172242,violence,15.0,5,8,4,jhenaidah sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/womans-hair-allegedly-cut-over-dowry-demands-jhenaidah-husband-laws-accused-torture-4122351,"Woman’s hair allegedly cut off over dowry demands in Jhenaidah; husband, in-laws accused of torture",2026-06-12T08:00:00,Jhenaidah,Kotchandpur,23.502088,89.122619,violence,15.0,5,8,4,jhenaidah,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/womans-hair-allegedly-cut-over-dowry-demands-jhenaidah-husband-laws-accused-torture-4122351,"Woman’s hair allegedly cut off over dowry demands in Jhenaidah; husband, in-laws accused of torture",2026-06-12T08:00:00,Jhenaidah,Maheshpur,23.35291,88.91222,violence,15.0,5,8,4,jhenaidah,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/prime-accused-arrested-rangpur-killing-woman-who-protested-stalking-sister-4122221,Prime accused arrested in Rangpur for killing woman who protested stalking of sister,2026-06-12T08:00:00,Kurigram,Bhurungamari,26.11982,89.6677,murder,,5,8,4,kurigram,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/prime-accused-arrested-rangpur-killing-woman-who-protested-stalking-sister-4122221,Prime accused arrested in Rangpur for killing woman who protested stalking of sister,2026-06-12T08:00:00,Kurigram,Chilmari,25.55613,89.67097,murder,,5,8,4,kurigram,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/prime-accused-arrested-rangpur-killing-woman-who-protested-stalking-sister-4122221,Prime accused arrested in Rangpur for killing woman who protested stalking of sister,2026-06-12T08:00:00,Kurigram,Rajarhat,25.760116,89.677476,murder,,5,8,4,kurigram,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/13-years-after-taqi-murder-family-demands-action-stalled-case-4122161,"13 years after Taqi murder, family demands action on stalled case",2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,murder,16.0,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/13-years-after-taqi-murder-family-demands-action-stalled-case-4122161,"13 years after Taqi murder, family demands action on stalled case",2026-06-12T08:00:00,Narayanganj,Fatullah,23.63816,90.49097,murder,16.0,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/13-years-after-taqi-murder-family-demands-action-stalled-case-4122161,"13 years after Taqi murder, family demands action on stalled case",2026-06-12T08:00:00,Narayanganj,Rupganj,23.61352,90.50298,murder,16.0,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/pro-bnp-transport-workers-leader-murdered-khulna-4122051,Pro-BNP transport workers’ leader murdered in Khulna,2026-06-12T08:00:00,Khulna,Khulna Medical College,22.828592,89.537411,murder,,5,8,4,khulna medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/pro-bnp-transport-workers-leader-murdered-khulna-4122051,Pro-BNP transport workers’ leader murdered in Khulna,2026-06-12T08:00:00,Khulna,Rupsha,22.801856,89.579403,murder,,5,8,4,rupsha,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/pro-bnp-transport-workers-leader-murdered-khulna-4122051,Pro-BNP transport workers’ leader murdered in Khulna,2026-06-12T08:00:00,Khulna,Khalishpur,22.85308,89.54427,murder,,5,8,4,khulna,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/teacher-murder-husband-accuses-staffer-teachers-4122041,"Teacher murder: Husband accuses staffer, teachers",2026-06-12T08:00:00,Kushtia,Bheramara,24.02452,88.99234,murder,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/teacher-murder-husband-accuses-staffer-teachers-4122041,"Teacher murder: Husband accuses staffer, teachers",2026-06-12T08:00:00,Kushtia,Khoksa,23.9028,89.11943,murder,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/teacher-murder-husband-accuses-staffer-teachers-4122041,"Teacher murder: Husband accuses staffer, teachers",2026-06-12T08:00:00,Kushtia,Kumarkhali,23.86132,89.24197,murder,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/shujans-gazipur-district-vice-president-murdered-4121651,Shujan’s Gazipur district vice-president murdered,2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,murder,,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/shujans-gazipur-district-vice-president-murdered-4121651,Shujan’s Gazipur district vice-president murdered,2026-06-12T08:00:00,Gazipur,Kaliakair,24.126097,90.472114,murder,,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/shujans-gazipur-district-vice-president-murdered-4121651,Shujan’s Gazipur district vice-president murdered,2026-06-12T08:00:00,Gazipur,Kapasia,24.11404,90.56148,murder,,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/ivy-denied-bail-another-july-uprising-murder-case-4121581,Ivy denied bail in another July uprising murder case,2026-06-12T08:00:00,Kushtia,Kumarkhali,23.86132,89.24197,murder,,5,8,4,kumarkhali,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/ivy-denied-bail-another-july-uprising-murder-case-4121581,Ivy denied bail in another July uprising murder case,2026-06-12T08:00:00,Narayanganj,Siddhirganj,23.61352,90.50298,murder,,5,8,4,siddhirganj,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/ivy-denied-bail-another-july-uprising-murder-case-4121581,Ivy denied bail in another July uprising murder case,2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,murder,,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/mob-beats-robbery-suspect-severs-wrist-tongi-police-4121446,"Mob beats robbery suspect, severs wrist in Tongi: Police",2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,violence,32.0,4,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/mob-beats-robbery-suspect-severs-wrist-tongi-police-4121446,"Mob beats robbery suspect, severs wrist in Tongi: Police",2026-06-12T08:00:00,Gazipur,Kaliakair,24.126097,90.472114,violence,32.0,4,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/mob-beats-robbery-suspect-severs-wrist-tongi-police-4121446,"Mob beats robbery suspect, severs wrist in Tongi: Police",2026-06-12T08:00:00,Gazipur,Kapasia,24.11404,90.56148,violence,32.0,4,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-killed-friend-critically-injured-narayanganj-clash-4121371,"Man killed, friend critically injured in Narayanganj clash",2026-06-12T08:00:00,Narayanganj,Fatullah,23.63816,90.49097,violence,38.0,5,8,4,fatullah narayanganj,4,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-killed-friend-critically-injured-narayanganj-clash-4121371,"Man killed, friend critically injured in Narayanganj clash",2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,violence,38.0,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-killed-friend-critically-injured-narayanganj-clash-4121371,"Man killed, friend critically injured in Narayanganj clash",2026-06-12T08:00:00,Narayanganj,Rupganj,23.61352,90.50298,violence,38.0,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/staffer-kills-teacher-islamic-university-4121226,Staffer kills teacher of Islamic University,2026-06-12T08:00:00,Kushtia,Bheramara,24.02452,88.99234,murder,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/staffer-kills-teacher-islamic-university-4121226,Staffer kills teacher of Islamic University,2026-06-12T08:00:00,Kushtia,Khoksa,23.9028,89.11943,murder,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/staffer-kills-teacher-islamic-university-4121226,Staffer kills teacher of Islamic University,2026-06-12T08:00:00,Kushtia,Kumarkhali,23.86132,89.24197,murder,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/pir-sureshwar-darbar-sharif-arrested-over-its-khadems-murder-shariatpur-4120836,Pir of Sureshwar Darbar Sharif arrested over its Khadem's murder in Shariatpur,2026-06-12T08:00:00,Shariatpur,Naria,23.302448,90.405951,murder,,5,8,4,naria,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/pir-sureshwar-darbar-sharif-arrested-over-its-khadems-murder-shariatpur-4120836,Pir of Sureshwar Darbar Sharif arrested over its Khadem's murder in Shariatpur,2026-06-12T08:00:00,Shariatpur,Bhedarganj,23.267008,90.414774,murder,,5,8,4,shariatpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/pir-sureshwar-darbar-sharif-arrested-over-its-khadems-murder-shariatpur-4120836,Pir of Sureshwar Darbar Sharif arrested over its Khadem's murder in Shariatpur,2026-06-12T08:00:00,Munshiganj,Tongibari,23.53395,90.484545,murder,,5,8,4,munshiganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/sitakunda-child-murder-accused-sent-jail-after-confessional-statement-4120831,Sitakunda child murder: Accused sent to jail after confessional statement,2026-06-12T08:00:00,Chattogram,GEC Circle,22.3597,91.8215,sexual_violence,15.0,5,8,4,Chattogram,0,district_fallback
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/islamic-university-teacher-stabbed-death-accused-employee-attempts-suicide-4120716,"Islamic University teacher stabbed to death, accused employee attempts suicide",2026-06-12T08:00:00,Kushtia,Bheramara,24.02452,88.99234,murder,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/islamic-university-teacher-stabbed-death-accused-employee-attempts-suicide-4120716,"Islamic University teacher stabbed to death, accused employee attempts suicide",2026-06-12T08:00:00,Kushtia,Khoksa,23.9028,89.11943,murder,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/islamic-university-teacher-stabbed-death-accused-employee-attempts-suicide-4120716,"Islamic University teacher stabbed to death, accused employee attempts suicide",2026-06-12T08:00:00,Kushtia,Kumarkhali,23.86132,89.24197,murder,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/we-owe-the-children-safer-world-4120641,We owe the children a safer world,2026-06-12T08:00:00,Chattogram,GEC Circle,22.3597,91.8215,murder,15.0,5,8,4,Chattogram,0,district_fallback
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/four-arrested-over-dnc-officer-shot-sayedabad-4120566,Four arrested over DNC officer shot in Sayedabad,2026-06-12T08:00:00,Dhaka,Wari,23.7115,90.4177,robbery,,4,8,4,wari,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/sitakunda-murder-case-7yr-old-victim-dies-hospital-neighbour-held-4120226,Sitakunda murder case: 7yr-old victim dies in hospital; neighbour held,2026-06-12T08:00:00,Gaibandha,Gobindaganj,25.13333,89.39167,sexual_violence,15.0,5,8,4,gobindaganj,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/sitakunda-murder-case-7yr-old-victim-dies-hospital-neighbour-held-4120226,Sitakunda murder case: 7yr-old victim dies in hospital; neighbour held,2026-06-12T08:00:00,Gaibandha,Fulchhari,25.3293,89.5438,sexual_violence,15.0,5,8,4,gaibandha,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/sitakunda-murder-case-7yr-old-victim-dies-hospital-neighbour-held-4120226,Sitakunda murder case: 7yr-old victim dies in hospital; neighbour held,2026-06-12T08:00:00,Gaibandha,Palashbari,25.287401,89.35043,sexual_violence,15.0,5,8,4,gaibandha,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/17-year-olds-body-found-throat-slit-shyampur-home-husband-the-run-4120141,17-year-old’s body found with throat slit in Shyampur home; husband on the run,2026-06-12T08:00:00,Bhola,Bhola Sadar,22.687944,90.645452,murder,17.0,5,8,4,bhola sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/17-year-olds-body-found-throat-slit-shyampur-home-husband-the-run-4120141,17-year-old’s body found with throat slit in Shyampur home; husband on the run,2026-06-12T08:00:00,Bhola,Borhanuddin,22.68759,90.64403,murder,17.0,5,8,4,bhola,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/17-year-olds-body-found-throat-slit-shyampur-home-husband-the-run-4120141,17-year-old’s body found with throat slit in Shyampur home; husband on the run,2026-06-12T08:00:00,Bhola,Daulatkhan,22.68759,90.64403,murder,17.0,5,8,4,bhola,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-sent-jail-circulating-ex-wifes-private-photos-4119816,Man sent to jail for circulating ex-wife’s private photos,2026-06-12T08:00:00,Jhenaidah,Jhenaidah Sadar,23.530615,89.172242,suspicious_activity,,2,8,4,jhenaidah sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-sent-jail-circulating-ex-wifes-private-photos-4119816,Man sent to jail for circulating ex-wife’s private photos,2026-06-12T08:00:00,Jhenaidah,Kotchandpur,23.502088,89.122619,suspicious_activity,,2,8,4,jhenaidah,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-sent-jail-circulating-ex-wifes-private-photos-4119816,Man sent to jail for circulating ex-wife’s private photos,2026-06-12T08:00:00,Jhenaidah,Maheshpur,23.35291,88.91222,suspicious_activity,,2,8,4,jhenaidah,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/2-held-cache-firearms-ammunition-ctg-4119811,"2 held with cache of firearms, ammunition in Ctg",2026-06-12T08:00:00,Chattogram,Bayezid,22.3905,91.8225,suspicious_activity,,2,8,4,bayezid bostami,4,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/has-the-country-become-horror-story-4119806,Has the country become a horror story?,2026-06-12T08:00:00,Pabna,Ishwardi,24.130775,89.064327,sexual_violence,15.0,5,8,4,ishwardi pabna,4,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/has-the-country-become-horror-story-4119806,Has the country become a horror story?,2026-06-12T08:00:00,Pabna,Atgharia,24.48515,89.53493,sexual_violence,15.0,5,8,4,pabna,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/has-the-country-become-horror-story-4119806,Has the country become a horror story?,2026-06-12T08:00:00,Pabna,Bera,24.07821,89.63262,sexual_violence,15.0,5,8,4,pabna,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/feb-2026-marked-violence-centring-election-10-killed-1933-hurt-hrss-4119781,"Feb 2026 marked by violence centring election; 10 killed, 1,933 hurt: HRSS",2026-06-12T08:00:00,Narayanganj,Rupganj,23.61352,90.50298,violence,32.0,5,8,4,rupganj,2,zone_alias
